,I1,I2,I3,P(IPO),P(1Day),C1,C2,C3,C4,C6,C7,T5,S3,Y1,Y2,C3p,C5p,C6p,Pmid,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords
429,OAS,Oasis Petroleum Inc,1311,14.0,14.880000114440902,105.0,1.0,-0.16,0.048825833316605984,42000000.0,37.755,867.0,187.0,0,1,0,2.195602261904762,0.0,14.0,0.6943907156673114,0.8807523510971786,0.054357366771159876,0.004576802507836991,0.011786833855799372,0.011724137931034483
430,OCLS,"Sonoma Pharmaceuticals, Inc. ",3841,8.0,54.6,206.0,0.0,-5.6,0.017130780284440303,3025000.0,2.5839999999999996,655.0,136.0,1,1,0,3.7765980165289257,0.0,9.0,0.6866028708133971,0.8843037340238911,0.054715562609639966,0.005012112605463203,0.011694929412747473,0.011360788572383259
431,OCNF,OCEANFREIGHT INC.,4412,19.0,1158.59973144531,16.0,1.0,1.7889040247678043,0.03093035333965312,10750000.0,500.4599622950817,224.0,82.0,1,1,1,1.002937581395349,0.0,20.0,0.5829383886255924,0.9490874159462056,0.04303554274735831,0.0038424591738712775,0.007492795389048991,0.015754082612872238
432,ODMO,Odimo INC,5944,9.0,8.75,214.0,1.0,-6.91,0.03128352766228791,3125000.0,52.244,329.0,91.0,1,0,0,2.29181536,0.0,9.5,0.6013513513513513,0.8090415019762845,0.04063735177865613,0.002717391304347826,0.006422924901185771,0.011240118577075098
433,OESX,"ORION ENERGY SYSTEMS, INC.",3646,13.0,21.409999847412102,121.0,1.0,-0.06,-0.019500882747040826,7692308.0,33.28,879.0,159.0,0,1,0,3.301904317923827,0.0,13.0,0.6624087591240876,0.8521177315147165,0.04853940029819427,0.004859462145894306,0.010271135899276604,0.008780164559059032
434,OLED,"CAMBRIDGE DISPLAY TECHNOLOGY, INC.",8731,12.0,8.090000152587889,139.0,0.0,-1.51,0.036866889518440776,2500000.0,10.68,458.0,91.0,1,0,0,7.8,0.0,14.0,0.7018072289156626,0.8882774374415948,0.047554771051811856,0.0041532551136953585,0.006749039559754958,0.009448655383656942
435,OMER,OMEROS CORP,2834,10.0,8.72999954223633,638.0,1.0,-1.12,0.0012337806712595886,6820000.0,1.17,807.0,177.0,1,0,0,3.1213460410557183,0.0,11.0,0.5965250965250966,0.9104900181488204,0.05858439201451906,0.007767695099818512,0.008421052631578947,0.012849364791288566
436,OMPI,"Obagi Medical Products, Inc. ",2834,11.0,10.1000003814697,92.0,1.0,0.41,-0.0173493970743838,5350000.0,64.941,815.0,189.0,1,0,1,4.074613644859813,0.0,14.0,0.5546995377503852,0.9054850270303104,0.04950495049504951,0.005770515701876936,0.01190548502703031,0.0114802891332078
437,OMRI,"Omrix Biopharmaceuticals, Inc.",2836,10.0,10.0299997329712,93.0,1.0,-1.94,0.00895365761153808,3437500.0,27.499000000000002,611.0,98.0,1,1,0,4.164762472727273,0.0,16.0,0.6080402010050251,0.9074161105367046,0.057430209606165995,0.00498167120970016,0.007613497509164395,0.009211392048124824
438,ONE,"Higher One Holdings, Inc.",7389,12.0,14.270000457763699,85.0,1.0,0.26,0.048825833316605984,9000000.0,75.517,785.0,110.0,1,1,1,6.119055444444444,0.0,16.0,0.7606635071090048,0.8506860371267151,0.052797955340328225,0.003161151466236212,0.005111649179445789,0.007398439601829432
439,OPTM,OPTIUM CORP,3674,17.5,19.6000003814697,120.0,1.0,-0.55,0.03306440470784555,5200000.0,37.076,623.0,210.0,0,1,0,4.712943653846154,20.689655172413794,14.5,0.6085790884718498,0.9057935496519949,0.06107244387805117,0.005489657876678757,0.0073522203705519065,0.02058621703754534
440,OPTR,OPTIMER PHARMACEUTICALS INC,2834,7.0,8.5,92.0,1.0,-0.55,0.012946018279928658,7000000.0,0.9329999999999999,436.0,98.0,1,1,0,3.1068084285714286,0.0,8.5,0.6090225563909775,0.9125034886966229,0.060842869104102706,0.007954228300307006,0.008233324030142338,0.013675690761931342
441,OPTT,"Ocean Power Technologies, Inc. ",3629,20.0,178.399963378906,163.0,1.0,-70.0,0.03093035333965312,5000000.0,1.7480000000000002,552.0,138.0,1,1,0,2.0354438,0.0,21.0,0.7412587412587412,0.8618500604594922,0.05562273276904474,0.0058444175735590485,0.012494961708988311,0.013905683192261185
442,OPXT,OPNEXT INC,3674,15.0,17.3999996185303,111.0,1.0,-0.49,0.018573387615092914,16909375.0,151.691,484.0,110.0,0,1,0,3.6673557715764185,7.142857142857143,14.0,0.7112860892388452,0.8651573013275141,0.044008001454809965,0.00563738861611202,0.009819967266775777,0.01000181851245681
443,ORA,"ORMAT TECHNOLOGIES, INC.",4911,15.0,15.6700000762939,113.0,1.0,0.66,0.03753148264365503,6250000.0,119.44,959.0,164.0,1,1,1,4.89999936,0.0,16.0,0.6897133220910624,0.8995191782318872,0.05239864495683532,0.004207190470986778,0.00639274396240848,0.008960769314828981
444,ORBC,ORBCOMM Inc.,4899,11.0,7.75,175.0,1.0,0.89,-0.01068351267057182,9230800.0,13.427,1028.0,189.0,1,0,1,3.932933006889977,0.0,13.0,0.7150537634408602,0.8970417633410673,0.05962877030162413,0.004292343387470998,0.009222737819025523,0.010962877030162414
445,OREX,"Orexigen Therapeutics, Inc. ",2834,12.0,13.0,128.0,1.0,-10.6,0.03619158726309408,7000000.0,0.08800000000000001,378.0,116.0,0,1,0,3.6943242857142855,0.0,12.0,0.6260162601626016,0.8948993091283257,0.05556372188740261,0.006320740849625165,0.006761722769366456,0.017051300896663235
446,OSIR,"OSIRIS THERAPEUTICS, INC. ",2836,11.0,11.0,84.0,0.0,-0.96,0.02434616229060081,3500000.0,3.97,450.0,109.0,1,0,0,7.754125714285714,0.0,12.0,0.6219512195121951,0.9046655558200428,0.053558676505593907,0.007379195429659605,0.005117829088312306,0.01297310164246608
447,OVNT,OVERNITE CORP,4213,19.0,22.1599998474121,88.0,1.0,2.46,0.008901471474528345,25000000.0,1351.7879999999998,679.0,146.0,0,1,1,1.11652,5.555555555555555,18.0,0.6416083916083916,0.8614376435616808,0.045872179435211456,0.0059451425483042835,0.009323064450749898,0.009863531955141197
448,OWW,"Orbitz Worldwide, Inc.",4700,15.0,14.5,71.0,1.0,-1.76,0.036830796877746964,34000000.0,752.0,1005.0,222.0,1,0,0,2.438603705882353,0.0,17.0,0.6354992076069731,0.9217515299150377,0.059711247103558907,0.005882003446022221,0.010159824134038382,0.013189947121383163
449,P,"Pandora Media, Inc. ",7370,16.0,17.4200000762939,124.0,1.0,-0.1,-0.02888526608696547,14684000.0,5.189,733.0,171.0,0,1,0,10.877669027512939,100.0,8.0,0.6795918367346939,0.9137640243455305,0.0537508249615018,0.005499743345310552,0.005866392901664589,0.01253941482730806
450,PA,PanAmSat Holding CORP ,4899,18.0,17.3500003814697,87.0,1.0,-0.64,-0.017606702228987726,50000000.0,827.07,1638.0,382.0,1,0,0,2.45161246,0.0,20.0,0.6100456621004566,0.9093967714528463,0.055666949872557346,0.00356839422259983,0.014783347493627868,0.012982158028887001
451,PANW,Palo Alto Networks Inc,3577,42.0,53.130001068115206,105.0,1.0,-0.19,0.04109396667393358,6200000.0,118.59700000000001,762.0,181.0,0,1,0,10.742168387096774,7.6923076923076925,39.0,0.6724137931034483,0.9222999735938738,0.05030367045154476,0.005347240559809876,0.009308159493002377,0.01194877211513071
452,PAR,PAR TECHNOLOGY CORP,3572,14.0,4.57999992370605,94.0,1.0,0.4,-0.06729617762554349,7500000.0,208.61700000000002,714.0,114.0,0,0,1,8.002093333333333,16.666666666666668,12.0,0.7099391480730223,0.9018867924528302,0.05083659665361338,0.0034887860448558207,0.006265574937700249,0.008116767532929869
453,PAY,"VERIFONE SYSTEMS, INC. ",3578,10.0,10.75,108.0,1.0,0.01,-0.04827221695211025,15400000.0,390.088,741.0,148.0,1,1,1,4.2243375324675325,0.0,13.0,0.75,0.8678053967831982,0.04924896982586734,0.007776153130400107,0.008307855908547122,0.009836501395719793
454,PBH,"Prestige Brands Holdings, Inc.",2834,16.0,17.75,197.0,1.0,1.7889040247678043,0.002730527290432577,28000000.0,87.92,510.0,83.0,0,1,1,1.7857142857142858,6.666666666666667,15.0,0.5904,0.8203285420944558,0.0327258726899384,0.005069301848049281,0.007058521560574948,0.005325975359342916
455,PCRX,"PACIRA PHARMACEUTICALS, INC.",2834,7.0,7.01999998092651,94.0,0.0,-1.58,0.0066801557600190105,6000000.0,14.562000000000001,883.0,119.0,1,1,0,2.872146,0.0,15.0,0.7297297297297297,0.8753894080996885,0.048259277477182054,0.004700224080450347,0.009619063234410013,0.006503798436902224
456,PCS,"T-Mobile US, Inc. ",4812,23.0,54.7999992370605,105.0,1.0,0.11,0.03576920961214603,50000000.0,1546.8629999999998,1073.0,239.0,0,1,1,6.92496922,15.0,20.0,0.5569334836527621,0.894086248068549,0.05024113873671396,0.004167251954862575,0.008568619188088215,0.011190710305754553
457,PEC,Pike Corp,1731,14.0,14.36,100.0,1.0,0.53,0.05325790805779927,13500000.0,356.69699999999995,684.0,139.0,1,1,1,2.357989925925926,0.0,15.0,0.5549132947976878,0.898401559454191,0.05333333333333334,0.0037426900584795323,0.008966861598440545,0.010838206627680312
458,PFMT,Performant Financial Corp ,7380,9.0,10.6000003814697,38.0,1.0,0.27,0.02732320018101252,9000000.0,162.974,348.0,102.0,1,1,1,5.016554,0.0,13.0,0.7381818181818182,0.9106680184747099,0.039202433254477864,0.005857834854117382,0.013292779092035597,0.011490368367691788
459,PFWD,Phase Forward Inc ,7389,7.5,9.35000038146973,122.0,1.0,-4.23,-0.0514494247729166,5250000.0,62.025,667.0,150.0,1,1,0,6.039416380952381,0.0,9.0,0.584493041749503,0.9191826073596067,0.05124068525773988,0.004225243911807636,0.009526004455711761,0.011523392486748099
460,PGTI,"PGT Innovations, Inc.",3442,14.0,15.5,107.0,1.0,0.32,-0.0227295848016888,8823529.0,332.81300000000005,499.0,89.0,1,1,1,2.784941489963936,0.0,17.0,0.6530612244897959,0.8880432944359885,0.04219516319972941,0.005665482834432606,0.008117706747843734,0.0075257906308134614
461,PHRM,PHARMION CORP,2834,14.0,14.0,77.0,1.0,-57.8,0.00693492115391497,6000000.0,4.735,284.0,48.0,1,0,0,3.9882038333333334,0.0,15.0,0.5714285714285714,0.9018844735764031,0.058172879967226546,0.0030725112658746417,0.0061450225317492835,0.009832036050798854
462,PINN,"Pinnacle Gas Resources, Inc. ",1311,9.0,8.590000152587889,145.0,1.0,-0.6,0.00665261116999354,3750000.0,19.937,504.0,119.0,1,0,0,7.7142136,0.0,11.0,0.5174013921113689,0.8817371074059713,0.048856145792943,0.003780535091120589,0.011729352462194649,0.011535478867778209
463,PLOW,"DOUGLAS DYNAMICS, INC ",3531,11.25,11.289999961853,96.0,1.0,0.46,-0.030450897308127382,10000000.0,174.342,547.0,194.0,1,1,1,2.1256253,0.0,11.5,0.6521739130434783,0.9076528808766349,0.04833863556026865,0.005125486037469071,0.009013785790031814,0.01714386709084482
464,PLTE,"Claymont Steel Holdings, Inc. ",3312,17.0,18.4400005340576,134.0,0.0,1.83,0.005649853106774685,8700000.0,333.408,412.0,77.0,0,1,1,2.0191671264367814,6.25,16.0,0.43991416309012876,0.8804071246819338,0.041933842239185753,0.004987277353689567,0.008651399491094147,0.007837150127226463
465,PMII,"Power Medical Interventions, Inc.",3841,11.0,11.789999961853,165.0,1.0,-1.71,-0.012548144912838632,3850000.0,7.881,531.0,90.0,1,1,0,4.2933493506493505,0.0,13.0,0.5835694050991501,0.9076973255055447,0.057729941291585124,0.006414437921287236,0.011959121548162643,0.009784735812133072
466,PODD,INSULET CORP ,3841,15.0,15.960000038147,90.0,1.0,-1.4,0.00665261116999354,7700000.0,3.6630000000000003,399.0,82.0,0,1,0,3.328991818181818,0.0,15.0,0.5704697986577181,0.9105639193671855,0.050905843327379435,0.005996427660117377,0.009186016841030875,0.010461852513396274
467,PPO,"Polypore International, Inc. ",3999,19.0,18.0300006866455,106.0,1.0,-0.73,0.021872903944552987,15000000.0,479.67699999999996,773.0,176.0,1,0,0,2.6871285333333335,0.0,21.0,0.6443594646271511,0.9016926602113977,0.05713652154630793,0.00724369872126543,0.013452583339492941,0.013009091581048118
468,PRAI,PRA International,8731,19.0,21.0,157.0,1.0,0.83,0.047434548648868174,6000000.0,289.997,442.0,132.0,0,1,1,3.641512,11.764705882352942,17.0,0.6197604790419161,0.8840114204139901,0.05258148941232453,0.006661908160837497,0.009754936949797764,0.015703069236259814
469,PRGN,Paragon Shipping Inc.,4412,16.0,144.99997,67.0,1.0,0.14,-0.04515484849669108,10300000.0,4.729,362.0,83.0,0,1,1,2.3191693203883497,75.6311745334797,9.11,0.6260162601626016,0.8890192627358952,0.03539649946220788,0.003911215410188716,0.0065512858120661,0.008115771976141587
470,PRLB,Proto Labs Inc ,3440,16.0,29.0,214.0,1.0,0.78,0.03382320623002174,4300000.0,98.939,492.0,153.0,0,1,1,5.392490232558139,14.285714285714286,14.0,0.6160220994475138,0.9066492304597124,0.049492002816618044,0.0058344230962679815,0.007846293129463836,0.015390805753948295
471,PRMW,Primo Water Corp,5149,12.0,12.9499998092651,238.0,0.0,-0.63,0.045414897066108864,8333333.0,46.981,488.0,104.0,0,1,0,2.2828665313146614,0.0,12.0,0.6815789473684211,0.8382247673586256,0.043664996420901936,0.004831782390837509,0.00733715103793844,0.009305654974946313
472,PROJ,"DELTEK, INC",7372,18.0,17.9500007629395,177.0,1.0,0.36,0.029424861508276945,9000000.0,228.268,1053.0,213.0,0,0,1,4.781560222222223,0.0,18.0,0.5850144092219021,0.9065178622792384,0.06057642524305356,0.005637691997929011,0.008456537996893517,0.012253350975090605
473,PRSC,PROVIDENCE SERVICE CORP,8322,15.75,14.0,61.0,0.0,-0.25,0.00684137614730739,2641207.0,59.276,554.0,140.0,0,0,0,3.4570728458617594,43.18181818181818,11.0,0.6244635193133047,0.9095129499918554,0.04512135526958788,0.003827985013845903,0.006189933213878482,0.011402508551881414
474,PRSS,CAFEPRESS INC. ,5900,19.0,19.0300006866455,293.0,1.0,0.21,0.047521580948463316,4500000.0,175.482,834.0,187.0,0,1,1,3.7730444444444444,11.764705882352942,17.0,0.6732673267326733,0.9209984912906323,0.05719380057605267,0.005623371279659855,0.007886435331230283,0.012824029625565767
475,PRTS,"U.S. Auto Parts Network, Inc.",5531,10.0,11.8999996185303,99.0,1.0,1.7889040247678043,0.012946018279928658,10000000.0,500.4599622950817,527.0,133.0,1,1,1,2.9832927,0.0,11.0,0.5690140845070423,0.9183108341986846,0.06080535364024461,0.004038306218991578,0.009922695280950732,0.015345563632167993
476,PRVD,PROVIDE COMMERCE INC,5961,15.0,13.0,86.0,0.0,-0.02,-0.00900122191999983,4334000.0,70.245,393.0,104.0,0,0,0,2.621327641901246,0.0,15.0,0.6474164133738601,0.8844602609727165,0.04661921708185053,0.004033214709371293,0.009727164887307236,0.012336892052194542
477,PSMI,PEREGRINE SEMICONDUCTOR CORP,3674,14.0,14.710000038147,628.0,1.0,-0.32,0.02181132592841911,5500000.0,107.771,764.0,179.0,1,1,0,4.069835818181819,0.0,15.0,0.6139359698681732,0.9211464423214031,0.05447026949950093,0.00520461999144446,0.009696278340225297,0.012762013403678883
478,PSPT,"PeopleSupport, Inc. ",7389,7.0,6.5,144.0,0.0,0.67,0.006072283079279064,6818182.0,30.013,800.0,152.0,1,0,1,2.5433367721776863,0.0,11.0,0.0,0.9046452836151051,0.06320113762047717,0.005293095275714963,0.01271922894612103,0.012008216147890662
479,PTEK,"POKERTEK, INC.",3990,11.0,25.6250019073486,71.0,0.0,-0.25,-0.032698903758153694,2000000.0,500.4599622950817,168.0,41.0,0,1,0,4.617135,0.0,11.0,0.3954802259887006,0.9180678691531642,0.05136044023234485,0.005197187404463467,0.007031488841332926,0.012534393151941303
480,PUMP,ANIMAS CORP,3842,15.0,18.0,87.0,1.0,-6.64,-0.03023471691106464,4250000.0,34.12,351.0,80.0,0,1,0,4.360412470588235,7.142857142857143,14.0,0.5399449035812672,0.8863607634938693,0.04436860068259386,0.007710782454809759,0.009606876501074453,0.010112501580078372
481,QLIK,QLIK TECHNOLOGIES INC ,7372,10.0,12.8000001907349,106.0,1.0,0.09,0.012058316862300132,11200000.0,157.359,814.0,182.0,0,1,1,6.692642321428571,11.11111111111111,9.0,0.7281947261663286,0.9146906514036522,0.05546470427909512,0.008517307168165712,0.006336876533115291,0.012401199236849278
482,QLTY,QUALITY DISTRIBUTION INC ,4213,17.0,18.7509994506836,70.0,1.0,-7.19,0.035379568806444515,7000000.0,516.538,488.0,78.0,0,1,0,2.573187285714286,6.25,16.0,0.6952054794520548,0.889009139009139,0.05868205868205868,0.00481000481000481,0.016474266474266475,0.00937950937950938
483,QLYS,"QUALYS, INC.",7372,12.0,14.1599998474121,112.0,1.0,0.07,0.0036730017281200976,7575000.0,76.212,721.0,171.0,0,1,1,3.967125280528053,0.0,12.0,0.7178329571106095,0.9181961195595175,0.0540115364446775,0.005468574425050565,0.008539965540489924,0.012809948310734887
484,QNST,"QUINSTREET, INC",7389,15.0,15.0,84.0,1.0,0.38,-0.05411991916838179,10000000.0,260.527,742.0,170.0,1,0,1,4.4912597,0.0,18.0,0.7179962894248608,0.0,0.04583359070974118,0.003644449935141145,0.009883254061399716,0.010500957440237197
485,QXM,"Qiao Xing Mobile Communication Co., Ltd. ",3661,12.0,11.31,16.0,1.0,0.92,0.030478263714888376,13333334.0,326.113,888.0,185.0,0,0,1,3.93749980312501,0.0,12.0,0.7383820998278829,0.8828961531924537,0.050308764375956036,0.006911789700300266,0.007251713783921591,0.010480992578324175
486,RA,RAILAMERICA INC /DE ,4011,15.0,13.75,77.0,1.0,0.3,0.005264090092373582,22000000.0,508.466,592.0,90.0,1,0,1,2.470315,0.0,17.0,0.7105831533477321,0.8658663109530161,0.04387135022973173,0.006817844968133985,0.01511783014673188,0.006669630947087594
487,RACK,Silicon Graphics International Corp ,3571,12.0,12.2,126.0,1.0,-0.2,0.016412267563570674,6250000.0,839.002,942.0,196.0,0,1,0,3.20443376,0.0,12.0,0.5405759162303665,0.9003952146977142,0.05030976287118137,0.003952146977141637,0.007370220038453322,0.010467848750267038
488,RAIL,"FreightCar America, Inc.",3743,19.0,21.0300006866455,20.0,1.0,-3.76,-0.013320562632980728,8500000.0,482.18,723.0,222.0,0,1,0,1.474435294117647,11.764705882352942,17.0,0.6691871455576559,0.9171915401445336,0.04793476098919313,0.005966982695750182,0.012199164622422595,0.014718557316183782
489,RBCN,"Rubicon Technology, Inc. ",3674,14.0,17.5,72.0,1.0,-0.4,-0.06729617762554349,6700000.0,20.752,463.0,139.0,0,1,0,2.8715876119402983,7.6923076923076925,13.0,0.6080760095011877,0.9011100832562442,0.04283071230342276,0.004902867715078631,0.01452358926919519,0.012858464384828861
490,RCH,"CHINA CGAME, INC.",,3.5,25.934766149358612,149.72878787878787,0.8590909090909091,1.7889040247678043,0.007282201411438542,737000.0,500.4599622950817,410.0,91.0,1,1,1,68.84260515603799,0.0,14.49811755952381,0.7142857142857143,0.9056008146639511,0.04175152749490835,0.006211812627291242,0.009368635437881873,0.009266802443991853
491,RDYN,Cardiovascular Systems Inc ,2834,10.0,100.99997711181601,84.0,1.0,-2.18,-0.0227295848016888,4500000.0,0.441,869.0,187.0,1,1,0,5.872554888888889,0.0,15.0,0.5910852713178295,0.9234852506256161,0.0658982331083643,0.006445742018654736,0.010389019488890573,0.014180632441040418
492,REDE,REDENVELOPE INC ,5960,14.0,14.55,104.0,0.0,-53.04,-0.012915449239152613,2200000.0,55.778,312.0,101.0,0,1,0,3.865712727272727,0.0,14.0,0.4,0.9008910426762545,0.04877286227919337,0.004377051743004534,0.009692043145224325,0.015788650930123497
493,REGI,"Renewable Energy Group, Inc. ",2860,10.0,10.1000003814697,185.0,1.0,3.1,0.060035899481386976,7200000.0,824.0310000000001,977.0,232.0,1,1,1,3.9792976388888888,0.0,14.0,0.6508120649651972,0.8963736889177982,0.039718676315147576,0.0040653711683876735,0.0071143995446784295,0.009431661110659403
494,REST,"Restore Medical, Inc.",3842,8.0,8.189999580383299,65.0,1.0,-0.44,-0.03904801439802518,4000000.0,4.854,619.0,111.0,1,1,0,3.81280625,0.0,10.0,0.6683046683046683,0.8841244156778137,0.05564545127651924,0.004764473211075153,0.008809780654440848,0.009978425026968716
495,REXX,REX ENERGY CORP,1311,11.0,10.1300001144409,89.0,0.0,0.12,-0.002117746190072883,9600000.0,44.672,589.0,159.0,1,0,1,3.2077814583333333,0.0,12.0,0.6,0.893083354446415,0.04974242040368212,0.004898234946372772,0.010134279199391943,0.013427919939194325
496,RGLS,Regulus Therapeutics Inc.,2834,4.0,25.934766149358612,149.72878787878787,0.8590909090909091,13.789000000000001,0.007282201411438542,11250000.0,13.789000000000001,677.0,154.0,1,1,1,3.033812711111111,0.0,11.0,0.75,0.9316562978991976,0.061040483274727254,0.011631052204490127,0.007844197998377062,0.013885132089081237
497,RHEO,TearLab Corp ,3841,12.0,281.99985,122.0,1.0,-0.62,0.03557985361183929,8400000.0,0.39,361.0,75.0,0,1,0,4.971377261904762,9.090909090909092,11.0,0.6081871345029239,0.8705895365556907,0.03992921137042363,0.0030970025439663756,0.00641521955535892,0.008295542528481362
498,RKUS,RUCKUS WIRELESS INC,3577,15.0,12.25,42.0,1.0,0.06,-0.048669477410061925,8400000.0,120.023,576.0,113.0,0,0,1,8.772118214285713,7.142857142857143,14.0,0.6425,0.9237544483985766,0.05124555160142349,0.004181494661921708,0.006850533807829182,0.01005338078291815
499,RLD,RealD Inc.,"3663, 3861, 6794",16.0,19.5100002288818,98.0,1.0,-0.33,0.012058316862300132,12500000.0,39.675,899.0,227.0,0,1,0,3.81106992,14.285714285714286,14.0,0.5786963434022258,0.9268737424547284,0.05652665995975855,0.006539235412474849,0.008739939637826962,0.014273138832997988
