,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p
447,OVNT,OVERNITE CORP,4213,19.0,19.0,17.0,22.1599998474121,18.0,0,1,5.5555555555555545,0.3191815856777493,0.9694444444444446,0.5136002001642249,0.5140907371018796,1.0,1.0,0.6128133704735376,0.6068740177020432,0.576270803439276,0.6485765124555161,0.7249504028954629,0.7824383696084936,0.7243866125382773,0.6839855680567694,0.44600102600422664,0.4426082872351529,0.42389938964989055,0.416546567818568,0.442317148039381,0.39915334491648286,0.3664704250345796,1.0,0
448,OWW,"Orbitz Worldwide, Inc.",4700,15.0,18.0,16.0,14.5,17.0,1,0,0.0,0.24961636828644498,0.18796296296296305,0.6753351379370539,0.9297586813538676,1.0,0.7953010791759856,0.6949860724233984,0.6907932831499711,0.7011422825313252,0.7090747330960854,0.8817649456514872,0.8293830130206359,0.8194413693886102,0.8741467574762477,0.5641790462571101,0.43835964208045264,0.42870754620478474,0.435226670212297,0.44154289155506155,0.40656380420016297,0.4004358670865683,1.0,1
449,P,"Pandora Media, Inc. ",7370,16.0,9.0,7.0,17.4200000762939,8.0,0,1,100.0,0.4664961636828645,0.4953703703703705,0.2947823246905076,1.0,0.7988576947306835,0.06559441146112784,0.4986072423398329,0.5586897179253868,0.5631644954636356,0.5880782918149465,0.753185358803829,0.7230393478492461,0.516541283117905,0.7518657754210606,0.6271649658343522,0.4690239558509972,0.42808613257663825,0.42767673045746823,0.4367041021139853,0.3577006731434392,0.39486204819697734,1.0,1
450,PA,PanAmSat Holding CORP ,4899,18.0,21.0,19.0,17.3500003814697,20.0,1,0,0.0,0.31508951406649616,0.3953703703703704,0.3600949592565645,1.0,1.0,0.834056987703658,1.0,1.0,1.0,1.0,1.0,0.8539020747277872,1.0,1.0,0.5791971185642876,0.4582623973557816,0.42781551282020075,0.42693021533103664,0.4197920683461007,0.40583648002586103,0.38626587494983444,1.0,1
451,PANW,Palo Alto Networks Inc,3577,42.0,40.0,38.0,53.130001068115206,39.0,0,1,7.6923076923076925,0.3887468030690537,0.4787037037037037,0.7000225763820149,0.8285303709281504,0.5057502018809655,0.31575143904389447,0.5431754874651811,0.6211845479361403,0.6314076852678319,0.6201067615658362,0.7679202290069304,0.7510382609930698,0.733537121952894,0.7773599546061921,0.6853575482341973,0.4640319699676062,0.4287500492847965,0.42298625088144354,0.4346964615329668,0.3990149442383976,0.38943638085533466,1.0,1
452,PAR,PAR TECHNOLOGY CORP,3572,14.0,13.0,11.0,4.57999992370605,12.0,0,0,16.666666666666664,0.3437340153452685,0.587962962962963,0.0723499423181918,0.7839630653475969,0.5606931338553922,0.4188339032218345,0.5027855153203342,0.5755645628257093,0.5724744935428836,0.6183274021352313,0.7433731318641204,0.5864623527078223,0.5499001880224301,0.585730246809306,0.6509054794741262,0.4901290587985974,0.4271536824981894,0.4237285320272123,0.4054453771239305,0.36383893225335673,0.33943091800571557,1.0,0
453,PAY,"VERIFONE SYSTEMS, INC. ",3578,10.0,14.0,12.0,10.75,13.0,1,1,0.0,0.4010230179028133,0.5157407407407408,0.18251512000472087,0.8182819654418582,0.818807136253196,0.5727750859122593,0.5236768802228412,0.6169658367110596,0.5901002180618482,0.6734875444839857,0.7572787876380469,0.9009405613573418,0.6833198885140915,0.6896618941663424,0.57988382072359,0.5179894644424934,0.4244200329167632,0.4214977269734049,0.46227969898207655,0.38912564932249255,0.3661211646111413,1.0,0
454,PBH,"Prestige Brands Holdings, Inc.",2834,16.0,16.0,14.0,17.75,15.0,0,1,6.666666666666668,0.7652173913043477,0.8451674119940379,0.4778650988252104,0.710848421228685,1.0,0.2718347764472346,0.6866295264623955,0.6392174704276615,0.5777622108985729,0.6521352313167259,0.6284406791257092,0.741822718599094,0.632631287360685,0.4714045207910317,0.5103085175123658,0.4069953011413521,0.42045880728657237,0.39380105021356726,0.4309136487459559,0.3746877070154407,0.21638604693057062,1.0,0
455,PCRX,"PACIRA PHARMACEUTICALS, INC.",2834,7.0,16.0,14.0,7.01999998092651,15.0,1,1,0.0,0.3437340153452685,0.2212962962962964,0.5007368619463038,0.3843779334801648,0.49675837028559466,0.1103947040100054,0.5376044568245125,0.7514269170320126,0.7238749477442462,0.6681494661921707,0.8265706337971257,0.7735969742636367,0.8328977924266809,0.6021404316396672,0.5385982439782333,0.5038924613814868,0.42503598277463644,0.4200766363342553,0.42561886334217963,0.40185339906886197,0.29831517046041,0.0,1
456,PCS,"T-Mobile US, Inc. ",4812,23.0,21.0,19.0,54.7999992370605,20.0,0,1,15.0,0.3887468030690537,0.5342592592592593,0.6691876299731627,1.0,1.0,1.0,1.0,0.8779882537844322,0.8629825889477668,0.8745551601423487,0.9110788813519933,0.7868218121394891,0.8513795494951116,0.9112679939102142,0.5791971185642876,0.4005807777720395,0.4265356997038894,0.4228987259168265,0.41733865131885156,0.39182580496504005,0.3818673114574336,1.0,0
457,PEC,Pike Corp,1731,14.0,16.0,14.0,14.36,15.0,1,1,0.0,0.3682864450127877,0.6120370370370372,0.7704623121933618,0.5541329690475664,0.7647276887675142,0.547707509227332,0.5389972144846796,0.525105467780627,0.5207271741218208,0.5080071174377224,0.7276107802868268,0.5805681091144451,0.6499668610870828,0.6637362495501218,0.5176274427744902,0.3823159956761585,0.4268781244699838,0.4271222126990765,0.4101000241426519,0.39577812000943025,0.3780756733529534,1.0,0
458,PFMT,Performant Financial Corp ,7380,9.0,14.0,12.0,10.6000003814697,13.0,1,1,0.0,0.11457800511508953,0.563888888888889,0.6202779341587524,0.6725850040593047,0.6180491099066171,0.3701728502101733,0.1991643454038997,0.361816527421623,0.3653496333623329,0.3567615658362989,0.5193576734828386,0.6037999475092805,0.6601497295081244,0.5443310539518174,0.5985807776186003,0.5097704844760156,0.4278440510882174,0.40580248222627735,0.4412447138932728,0.42956607969998184,0.38494873184203654,1.0,0
459,PFWD,Phase Forward Inc ,7389,7.5,10.0,8.0,9.35000038146973,9.0,1,1,0.0,0.45831202046035796,0.0,0.16411634016415086,0.5528916754770257,0.46148122659205715,0.22828016682865573,0.5167130919220055,0.5330465712631318,0.5407481894087472,0.5186832740213523,0.7185253095216254,0.620653415426698,0.6800581997786358,0.6952918805942385,0.6190761818231562,0.4028872943201197,0.4285081798288998,0.42428706004933386,0.418280172100072,0.40101429522406556,0.38528088181747205,1.0,1
460,PGTI,"PGT Innovations, Inc.",3442,14.0,18.0,16.0,15.5,17.0,1,1,0.0,0.3969309462915601,0.5731481481481482,0.3304290406512467,0.47732892877559024,0.6115805848035456,0.529048971298479,0.4303621169916435,0.4837869137232194,0.4746291253799134,0.5080071174377224,0.6216398419753182,0.6839267533554219,0.581348033805152,0.4955946277833521,0.5353207501852678,0.4505731844976797,0.4260538624536724,0.41079769724736376,0.4388349132568301,0.3870959308181637,0.32720614046464647,1.0,0
461,PHRM,PHARMION CORP,2834,14.0,16.0,14.0,14.0,15.0,1,0,0.0,0.2741687979539642,0.0,0.5022121738105741,0.46991254257066756,0.49675837028559466,0.06261574788787197,0.11838440111420613,0.1965836711059641,0.19898991040256706,0.21619217081850534,0.4693277885281524,0.33175320520825435,0.210877095786895,0.292865123404653,0.5736781979833275,0.39380158033362606,0.42715349945273506,0.43334030937413986,0.3971819135324817,0.3620395340546794,0.36606330750006233,1.0,1
462,PINN,"Pinnacle Gas Resources, Inc. ",1311,9.0,12.0,10.0,8.590000152587889,11.0,1,0,0.0,0.5524296675191815,0.40277777777777785,0.5005773549589553,0.5247555444233768,0.3812571449732172,0.1292606817123928,0.4164345403899722,0.4213334436264373,0.4110861287807744,0.39234875444839856,0.6247403092985192,0.5245478747596594,0.6701778944637792,0.6021404316396672,0.6467045146662939,0.35622826226449306,0.42554811388453023,0.4209365427405331,0.41077166419227346,0.4188750643500976,0.38540208715653007,1.0,1
463,PLOW,"DOUGLAS DYNAMICS, INC ",3531,11.25,11.75,11.25,11.289999961853,11.5,1,1,0.0,0.3519181585677749,0.5990740740740741,0.28571596649982106,0.43777848777823086,0.653495710410978,0.3828713276360756,0.3607242339832869,0.4626933575978162,0.4641892731648344,0.44928825622775803,0.6507948663532034,0.6370611803817912,0.6038601047640301,0.8093026382225119,0.5065618702421169,0.4499561018437226,0.4276076327132154,0.4201914754684762,0.4316917874972252,0.3962310438202327,0.4279671957258571,1.0,0
464,PLTE,"Claymont Steel Holdings, Inc. ",3312,17.0,17.0,15.0,18.4400005340576,16.0,0,1,6.25,0.5074168797953963,0.8527777777777779,0.4947705189321454,0.3890883132838812,0.607011630758098,0.5295217796261334,0.4651810584958217,0.4010257258664902,0.3909295309975482,0.3603202846975089,0.5649745241391751,0.5864623527078223,0.5376332131935762,0.4459040360399591,0.5010598487429208,0.3023396021658936,0.4254410661661746,0.41037347487752995,0.42976485714278173,0.3926638533727764,0.33392475441326425,0.0,0
465,PMII,"Power Medical Interventions, Inc.",3841,11.0,14.0,12.0,11.789999961853,13.0,1,1,0.0,0.6342710997442454,0.1972222222222223,0.3893883790200572,0.3742591620317731,0.38712298397285516,0.08103751414476427,0.30779944289693595,0.3750930598064357,0.37732608720214217,0.36209964412811385,0.6412238322859568,0.6424373194112505,0.632631287360685,0.49951243284357005,0.5816363305565768,0.4022449492248804,0.4276111223870059,0.43278948098479436,0.4478696567302729,0.42053350075963475,0.36544761687710914,1.0,1
466,PODD,INSULET CORP ,3841,15.0,16.0,14.0,15.960000038147,15.0,0,1,0.0,0.3273657289002557,0.2546296296296297,0.5005773549589553,0.48929767846972266,0.5686749322824229,0.054945325421615225,0.2311977715877437,0.3188435768053603,0.3225507586970522,0.2980427046263345,0.5560115776716155,0.5746134069945205,0.48087376466498927,0.46725109603364157,0.554316788549114,0.3931347997478066,0.4278358995070974,0.42382450581913333,0.44294109224172157,0.3978716404394526,0.373805877042125,1.0,1
467,PPO,"Polypore International, Inc. ",3999,19.0,22.0,20.0,18.0300006866455,21.0,1,0,0.0,0.3928388746803069,0.37870370370370376,0.5887160074053879,0.6320865656177322,0.8077229412809104,0.6351626708491427,0.5445682451253482,0.5542228472164779,0.551323624120126,0.5951957295373665,0.7734358875607857,0.8252256785051689,0.848763937939017,0.7647191129018726,0.5315210267617971,0.4445215268836338,0.4271383568976802,0.4320459798095644,0.4569130245420577,0.43058698961492997,0.39892503412857155,1.0,1
468,PRAI,PRA International,8731,19.0,18.0,16.0,21.0,17.0,0,1,11.764705882352938,0.6015345268542198,0.6675925925925926,0.7367400271744852,0.44510551752358063,0.49675837028559466,0.49383896720084075,0.2813370473537605,0.3423360079411035,0.3358378433344255,0.3638790035587188,0.5851344960897052,0.6261704431731805,0.5250797340124591,0.6428494074227507,0.5639106793962987,0.4274141094457266,0.42573085752445833,0.42611443125238174,0.450664396186155,0.4030630443716434,0.41895510333573044,1.0,0
469,PRGN,Paragon Shipping Inc.,4412,16.0,9.11,9.11,144.99997,9.11,0,1,75.6311745334797,0.2332480818414322,0.5398148148148149,0.2005673781911681,0.4694272039731741,0.6637606691468733,0.06257543299075054,0.33008356545961004,0.4176524112829846,0.4109053521190414,0.4065836298932384,0.5296721661680719,0.5310642472787518,0.4571706495164818,0.4714045207910317,0.5158597507329017,0.43176470588235294,0.426131866304732,0.3989699840251537,0.4130495881245507,0.3679341696617561,0.339412089163867,1.0,0
470,PRLB,Proto Labs Inc ,3440,16.0,15.0,13.0,29.0,14.0,0,1,14.285714285714285,0.834782608695652,0.6583333333333334,0.6579185881552992,0.46122260392484105,0.4124882765499909,0.288380111945051,0.32033426183844016,0.40582347588717016,0.4073350130498152,0.39234875444839856,0.6172730253520423,0.6370611803817912,0.5078592986837877,0.7036524039986088,0.6065205412587014,0.4248142453155089,0.4275287908169518,0.4218430596263132,0.44095490975511953,0.3841032746112625,0.41686799670806923,1.0,0
471,PRMW,Primo Water Corp,5149,12.0,13.0,11.0,12.9499998092651,12.0,0,1,0.0,0.9329923273657288,0.3972222222222223,0.7250444986092757,0.40901117187537367,0.5932425527440327,0.19863823594582247,0.3454038997214485,0.4569029696418232,0.4233789417786164,0.4564056939501779,0.6147637750243701,0.6150869046386482,0.5250797340124591,0.5514467945790075,0.5141788476465972,0.4704058962155169,0.4219738760600173,0.4131438830386903,0.42754397673846684,0.3781531623728086,0.3588987941682081,0.0,1
472,PROJ,"DELTEK, INC",7372,18.0,19.0,17.0,17.9500007629395,18.0,0,0,0.0,0.6833759590792838,0.5805555555555556,0.6324483700385071,0.6552038202329152,0.6180491099066171,0.4381230792061136,0.7827298050139275,0.7136239556621723,0.7121696588970363,0.7179715302491103,0.9025559729569993,0.8252256785051689,0.7515039580730392,0.8538412231252319,0.5933366713207765,0.4032498804502661,0.4275184657892732,0.43626986001071233,0.43848122075004337,0.3906766437787311,0.392281076750597,1.0,0
473,PRSC,PROVIDENCE SERVICE CORP,8322,15.75,12.0,10.0,14.0,11.0,0,0,43.18181818181818,0.208695652173913,0.4675925925925927,0.5016704673567228,0.2435897961019942,0.3088390480775429,0.2231578712985501,0.4651810584958217,0.5024815948382828,0.5046832453930198,0.5133451957295373,0.6549382134030044,0.5746134069945205,0.49902628924144427,0.6666666666666666,0.558348752465242,0.4306848489187489,0.4277535588075694,0.4154046512289729,0.4116060796351993,0.3627151085153238,0.38405801036729986,0.0,1
474,PRSS,CAFEPRESS INC. ,5900,19.0,18.0,16.0,19.0300006866455,17.0,0,1,11.764705882352938,0.9999999999999998,0.5527777777777778,0.7372440194247822,0.3807529309932816,0.4232741033243342,0.38412159109526944,0.5194986072423399,0.5977748366283399,0.6069576417684477,0.6005338078291814,0.8033357178222157,0.7556038851795075,0.6499668610870828,0.7922627795692778,0.5677158570826086,0.4646255617660098,0.428649153156621,0.43211802466269544,0.4382984033401255,0.38455328120251103,0.39734886290993476,1.0,0
475,PRTS,"U.S. Auto Parts Network, Inc.",5531,10.0,12.0,10.0,11.8999996185303,11.0,1,1,0.0,0.3641943734015345,0.8451674119940379,0.5370216225024576,0.5340784370870089,0.653495710410978,0.6487786945964816,0.3105849582172702,0.3531309454876334,0.3597003626831776,0.35498220640569395,0.6388086680270079,0.4976298078123816,0.5417530681792221,0.6458745978139754,0.5426361039045509,0.3921224202104639,0.4284404186035623,0.436543815491457,0.41520627350234535,0.4045319405497362,0.41656123337889644,1.0,0
476,PRVD,PROVIDE COMMERCE INC,5961,15.0,16.0,14.0,13.0,15.0,0,0,0.0,0.31099744245524297,0.5101851851851853,0.4099281293093961,0.2892575258779606,0.414341675787428,0.24295332862234154,0.2743732590529248,0.3433286458764166,0.33696769747025657,0.3745551601423488,0.5518257346185529,0.49066960757776296,0.5250797340124591,0.5514467945790075,0.5288863141760367,0.4466474884650589,0.42576687607562735,0.4176674004528517,0.4151209428152638,0.40281727083406194,0.3930436064799414,0.0,1
477,PSMI,PEREGRINE SEMICONDUCTOR CORP,3674,14.0,16.0,14.0,14.710000038147,15.0,1,1,0.0,0.9999999999999998,0.4546296296296297,0.5883594174604536,0.45161619049617385,0.4735323725092155,0.30098567305391005,0.5557103064066853,0.5747787244602531,0.583908617397494,0.5756227758007118,0.7689260188669523,0.713462244896336,0.718221507975901,0.7723284457212329,0.5758614775078218,0.4233634420122717,0.4286606288973816,0.42862395354183813,0.4327760177621876,0.4025430516059399,0.3968136061438831,1.0,1
478,PSPT,"PeopleSupport, Inc. ",7389,7.0,12.0,10.0,6.5,11.0,1,0,0.0,0.5483375959079283,0.6379629629629631,0.4972167536453011,0.3859087037937854,0.5325841994467223,0.15869478886883281,0.48885793871866295,0.5181983621474068,0.5175183883760607,0.0,0.7868104099438566,0.6839267533554219,0.7918427926918105,0.7008766440504625,0.5256760329636562,0.0,0.4273711526645639,0.4393604957291633,0.43397236996173405,0.4257984608918711,0.3899997708059735,0.0,0
479,PTEK,"POKERTEK, INC.",3990,11.0,12.0,10.0,25.6250019073486,11.0,0,1,0.0,0.24961636828644498,0.4675925925925927,0.2726980658502757,0.24589545685323153,0.25783931696320317,0.6487786945964816,0.06267409470752089,0.12995284969807264,0.13571807879602746,0.12010676156583627,0.36140752548655003,0.3518774116246933,0.11550214222366005,0.2418254167033372,0.5895246235903671,0.27143792503087755,0.42842152385328963,0.4244518804808565,0.4326747588688505,0.3743428240967132,0.3948174621884289,0.0,1
480,PUMP,ANIMAS CORP,3842,15.0,15.0,13.0,18.0,14.0,0,1,7.142857142857142,0.31508951406649616,0.0,0.28696783787737384,0.4023927298710402,0.4097474603066166,0.16922988843585784,0.3217270194986073,0.3218628505252709,0.3169014880178969,0.34430604982206403,0.5215850933110467,0.6530568375096127,0.49902628924144427,0.45883146774112354,0.5833144270998216,0.3719061958075447,0.42591921898631974,0.4142438224577984,0.46163742215344794,0.40174400985476416,0.36961160797848713,1.0,1
481,QLIK,QLIK TECHNOLOGIES INC ,7372,10.0,9.5,8.5,12.8000001907349,9.0,0,1,11.111111111111109,0.3928388746803069,0.5305555555555557,0.5318810639150864,0.8818423679019777,0.6936447023142133,0.3637371620914232,0.5027855153203342,0.6016626685416495,0.6066864767758482,0.6343416370106761,0.7936566208403295,0.9309801231400471,0.5697585379359063,0.7798635358208024,0.6305805080799708,0.502824939851512,0.42815845407293784,0.42991623778996524,0.4692669920215668,0.3648826139923781,0.39362557879450677,1.0,0
482,QLTY,QUALITY DISTRIBUTION INC ,4213,17.0,17.0,15.0,18.7509994506836,16.0,0,1,6.25,0.24552429667519185,0.0,0.6669312728806056,0.3952868464420018,0.5402229352017436,0.6591193294012867,0.22284122562674094,0.3386136156836794,0.3341204650479623,0.3567615658362989,0.6147637750243701,0.5310642472787518,0.7213106469974838,0.45025442233731366,0.5269163216275953,0.4798824972638821,0.42613105753653335,0.4339692173104759,0.4272282856013312,0.4479332493873881,0.35994784467982044,1.0,1
483,QLYS,"QUALYS, INC.",7372,12.0,13.0,11.0,14.1599998474121,12.0,0,1,0.0,0.4173913043478261,0.5268518518518519,0.4833228405476189,0.5363013462048983,0.5636995529071935,0.25307238210368005,0.4331476323119777,0.5467780627016297,0.5539448857152541,0.5613879003558718,0.747003158280677,0.713462244896336,0.6465369328651255,0.7518657754210606,0.5731076359521315,0.4956188252734469,0.42843149806806263,0.4280211959384801,0.43629751720639,0.3915336224643403,0.39722764441520186,1.0,0
484,QNST,"QUINSTREET, INC",7389,15.0,19.0,17.0,15.0,18.0,1,0,0.0,0.3028132992327365,0.5842592592592593,0.148651869088044,0.6706646557233183,0.653495710410978,0.46806773240332206,0.5668523676880223,0.6642402183803459,0.0,0.6841637010676156,0.7577889115003019,0.6424373194112505,0.7890298431524716,0.7492686492653552,0.5865207285193001,0.4957324150827224,0.0,0.41648825919161087,0.4083304110158471,0.40418898603149744,0.37426100458177536,1.0,0
485,QXM,"Qiao Xing Mobile Communication Co., Ltd. ",3661,12.0,13.0,11.0,11.31,12.0,0,0,0.0,0.024552429667519183,0.6842592592592593,0.6385484794352212,0.7297847630114511,0.7598002881047978,0.5236954455313595,0.6253481894150418,0.7247084126065019,0.7043058741116521,0.7588967971530248,0.8289049243351695,0.91983025837012,0.6930128533419601,0.787326514818136,0.5723008903347818,0.5099097707775792,0.4256412935512015,0.42299337680488225,0.453401091888319,0.3771073822607414,0.3740289870498565,1.0,0
